Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3dj4wgM3cPeuLwMNHDuBon,"The Door","I've Tried Everything But Therapy (Part 1)","Teddy Swims",2023-09-15,212648,86,false,127594937,2025-12-04T18:17:51Z,"","Warner Records",0.731,0.861,8,-5.483,0,0.0532,0.0193,0,0.123,0.759,127.922,4
spotify:track:5iYtyxrDC2apJoQUpoN7J7,"Blowin’ Smoke","Unlearning","Teddy Swims",2021-05-21,201879,69,false,127594937,2025-12-04T18:17:51Z,"","Warner Records",0.851,0.608,8,-5.186,0,0.0426,0.251,0,0.0891,0.927,109.978,4
spotify:track:3BpmezdTQq6L0pBpt3pq8c,"Another Life","Another Life","Alabama Shakes",2025-08-29,277580,46,false,127594937,2025-12-04T18:17:51Z,"","Alabama Shakes PS",0.477,0.939,0,-3.14,1,0.183,0.127,0.0322,0.0626,0.564,88.338,4
spotify:track:2lyfilIKwxFCMSX3KmhFGO,"Don't Wanna Fight","Sound & Color (Deluxe Edition)","Alabama Shakes",2015,232546,31,false,127594937,2025-12-04T18:17:51Z,"","ATO Records",0.618,0.919,10,-3.291,0,0.158,0.24,0.0886,0.109,0.563,100.31,4
spotify:track:1EuvOdyyzhFUP2z3gfr6xz,"Hold On","Boys & Girls","Alabama Shakes",2012-04-10,226186,60,false,127594937,2025-12-04T18:17:51Z,"","ATO Records",0.574,0.667,5,-5.425,1,0.0301,0.206,0.352,0.0852,0.546,88.299,4
spotify:track:6fjl6Ekn2hE7U9TLJ8teY0,"Some Protector","Kansas Anymore (The Longest Goodbye)","ROLE MODEL",2025-02-14,217263,71,false,127594937,2025-12-04T18:17:51Z,"bedroom pop","Interscope Records",0.516,0.447,8,-9.173,1,0.0258,0.526,0.00036,0.111,0.252,78.971,4
spotify:track:2J051fjLklkoPbzOoTAACZ,"Sally, When The Wine Runs Out","Kansas Anymore (The Longest Goodbye)","ROLE MODEL",2025-02-14,218660,81,true,127594937,2025-12-04T18:17:51Z,"bedroom pop","Interscope Records",0.678,0.814,1,-6.065,1,0.0294,0.015,0,0.104,0.857,119.974,4
spotify:track:2LNFFF6bEUIcHgXnQE8qVK,"Deeply Still In Love","Deeply Still In Love","ROLE MODEL",2024-05-10,242544,0,true,127594937,2025-12-04T18:17:51Z,"bedroom pop","Interscope Records",0.421,0.882,7,-5.788,1,0.0951,0.0642,0,0.363,0.587,190.078,4
spotify:track:0WCiI0ddWiu5F2kSHgfw5S,"Take It Off","Animal (Expanded Edition)","Kesha",2010-01-01,215200,74,false,127594937,2025-12-04T18:17:51Z,"","RCA Records Label",0.729,0.675,5,-5.292,0,0.0286,0.0000414,0.00126,0.0867,0.74,125.036,4
spotify:track:6vc2Jq2vaGu8z326kSrw92,"Your Love Is My Drug","Animal (Expanded Edition)","Kesha",2010-01-01,187133,76,false,127594937,2025-12-04T18:17:51Z,"","RCA Records Label",0.826,0.612,1,-3.891,1,0.0982,0.00681,0,0.0889,0.756,120.057,4
spotify:track:3LUWWox8YYykohBbHUrrxd,"We R Who We R","Cannibal (Expanded Edition)","Kesha",2010-11-19,204760,76,false,127594937,2025-12-04T18:17:51Z,"","RCA Records Label",0.736,0.817,8,-4.9,1,0.0407,0.00987,0.00167,0.117,0.653,119.95,4
spotify:track:4kd3HIkMbwO4sVgkYkrBGo,"Into Dust (Still Falling)","Into Dust (Still Falling)","Four Tet",2025-06-17,333779,51,false,127594937,2025-12-04T18:17:51Z,"idm,electronica","XL Recordings",0.743,0.894,9,-7.72,1,0.0388,0.107,0.835,0.0818,0.237,127.995,4
spotify:track:3tZZdIIkRJYxVppGE3Bedo,"Only Human","Only Human","KH;Four Tet;Nelly Furtado",2019-03-01,201267,35,false,127594937,2025-12-04T18:17:51Z,"idm,electronica","Ministry of Sound Recordings",0.824,0.642,8,-7.436,0,0.177,0.00184,0.000245,0.463,0.435,126.986,4
spotify:track:13xVnZKZDEGbmXkzBFpJDD,"Silver Lining","Mt. Joy","Mt. Joy",2018-03-02,199827,74,false,127594937,2025-12-04T18:17:51Z,"","Dualtone Music Group",0.486,0.638,0,-6.231,1,0.0323,0.000921,0,0.078,0.178,144.458,4
spotify:track:68GUbntJ0MBFclW0TDoGCM,"Highway Queen","Hope We Have Fun","Mt. Joy",2025-05-30,212470,51,false,127594937,2025-12-04T18:17:51Z,"","Bloomfield Records",0.586,0.56,7,-5.793,1,0.0265,0.206,0.00000102,0.302,0.492,108.949,4
spotify:track:1qFSPn37zEeCyRiVpkW9dt,"Light It Up (Remix)","Peace Is The Mission (Extended)","Major Lazer;Nyla;Fuse ODG",2015-11-27,166138,70,false,127594937,2025-12-04T18:17:51Z,"moombahton,dancehall,azonto,afrobeats,hiplife","DML Music IP",0.747,0.877,9,-3.782,0,0.0668,0.0385,0.00089,0.233,0.751,107.989,4
spotify:track:5dSWNkk66Gez4AM1kpZPiu,"Que Calor","Major Lazer Essentials","Major Lazer;J Balvin;El Alfa",2018-10-19,169997,65,false,127594937,2025-12-04T18:17:51Z,"moombahton,reggaeton,latin,dembow,urbano latino","Mad Decent",0.795,0.885,8,-4.13,1,0.0715,0.0375,0.00638,0.292,0.46,126.037,4
spotify:track:5kUXTPwxC6ZkduukaukCRT,"Blue Strips","Sex Hysteria","Jessie Murph",2025-07-18,147209,74,false,127594937,2025-12-04T18:17:51Z,"","Columbia",0.646,0.652,1,-4.132,1,0.0392,0.294,0,0.0968,0.237,133.936,4
spotify:track:6eb08CdSYvq2lOyrQT9pbp,"I'm Not There For You","Sex Hysteria (Deluxe)","Jessie Murph",2025-11-14,139429,68,true,127594937,2025-12-04T18:17:51Z,"","Columbia",0.682,0.565,2,-4.392,1,0.0489,0.0302,0,0.091,0.146,95.991,4
spotify:track:42GKyvz5KBsHTBaLpo3cqJ,"Zombie","Idols","YUNGBLUD",2025-06-20,246946,73,false,127594937,2025-12-04T18:17:51Z,"","Locomotion Recordings/Capitol Records",0.225,0.729,1,-4.1,0,0.0393,0.00027,0,0.138,0.196,159.985,4
spotify:track:6FVK5UcCwZ3k34vT2wenhd,"Ghosts","Idols","YUNGBLUD",2025-06-20,386181,61,false,127594937,2025-12-04T18:17:51Z,"","Locomotion Recordings/Capitol Records",0.549,0.819,4,-3.557,1,0.0329,0.00155,0.000194,0.13,0.108,110.011,4
spotify:track:1g9GiiPPaL7KcDHlDzu7lT,"Au Pays du Cocaine","Getting Killed","Geese",2025-09-26,210945,71,false,127594937,2025-12-04T18:17:51Z,"art rock","Partisan / Play It Again Sam",0.428,0.648,8,-6.125,1,0.0265,0.236,0.00167,0.126,0.543,79.034,4
spotify:track:5cbDTZG8lBJqVVa2zqROPI,"Taxes","Getting Killed","Geese",2025-09-26,197661,67,false,127594937,2025-12-04T18:17:51Z,"art rock","Partisan / Play It Again Sam",0.338,0.813,6,-6.052,1,0.034,0.115,0.164,0.116,0.564,96.482,4
spotify:track:2vFabIc6h3F6GiZCsxq8zw,"X-Rated","X-Rated","Cloonee;Funkdoobiest",2025-05-16,184620,63,true,127594937,2025-12-04T18:17:51Z,"tech house,house,latin house,old school hip hop","Epic/Legacy",0.91,0.831,9,-5.489,1,0.257,0.3,0.00293,0.0699,0.704,129.954,4
spotify:track:1LldihpfcYdxAnCigKijW2,"Sippin' Yak","Sippin' Yak","Cloonee",2024-03-15,146230,61,true,127594937,2025-12-04T18:17:51Z,"tech house,house,latin house","Polydor Records",0.922,0.764,9,-4.714,1,0.0964,0.0527,0.0000435,0.292,0.846,126.978,4
spotify:track:2qoxzXXSWPodTTsX4FkWEk,"Private","(((((ultraSOUND)))))","The Neighbourhood",2025-11-14,229386,69,false,127594937,2025-12-04T18:17:51Z,"","Warner Records",0.733,0.578,2,-6.412,0,0.0321,0.0132,0.729,0.0923,0.444,123.977,4
spotify:track:2K7xn816oNHJZ0aVqdQsha,"Softcore","Hard To Imagine The Neighbourhood Ever Changing","The Neighbourhood",2018-11-02,206280,85,false,127594937,2025-12-04T18:17:51Z,"","Columbia",0.575,0.568,9,-5.509,0,0.03,0.0484,0.000417,0.286,0.37,93.986,4
spotify:track:3HrHhTWonBqF4mDasi8xvC,"BACKBONE","BACKBONE","Chase & Status;Stormzy",2024-08-08,166448,72,true,127594937,2025-12-04T18:17:51Z,"drum and bass,jungle,grime,uk grime,uk drill","EMI",0.777,0.934,2,-0.959,1,0.254,0.285,0.0000386,0.275,0.637,88.009,4
spotify:track:2ZWmmrWUgDBcPSLihBMvhg,"Baddadan (feat. IRAH, Flowdan, Trigga & Takura)","Baddadan (feat. IRAH, Flowdan, Trigga & Takura)","Chase & Status;Bou;Flowdan;IRAH;Trigga;Takura",2023-07-27,177291,71,false,127594937,2025-12-04T18:17:51Z,"drum and bass,jungle,bassline,grime,uk garage","EMI",0.633,0.931,1,-0.424,1,0.228,0.214,0.00398,0.0585,0.566,87.537,4
spotify:track:20X3JnZ5J6eNGXpypFQNxa,"GIRLBOSS","GIRLBOSS","Sara Landry",2025-10-10,193500,61,false,127594937,2025-12-04T18:17:51Z,"hard techno,techno,acid techno,tekno,hardcore techno","Insomniac Records",0.655,0.971,10,-3.941,0,0.0394,0.000697,0.0493,0.0642,0.813,159.972,4
spotify:track:6PrPWf02VxGUd2jJLs9z1M,"Play With Me","Spiritual Driveby","Sara Landry;Shlømo",2024-10-04,218882,62,true,127594937,2025-12-04T18:17:51Z,"hard techno,techno,acid techno,tekno,hardcore techno","HEKATE Records",0.626,0.844,5,-2.905,0,0.0528,0.0000445,0.358,0.114,0.28,159.959,4
spotify:track:3yy1OnN0D8Zlq6rfHfJ5UK,"Cocaine Jesus","RKS","Rainbow Kitten Surprise",2015-04-25,229666,69,true,127594937,2025-12-04T18:17:51Z,"","RKS Recordings",0.823,0.361,2,-7.682,1,0.0409,0.142,0,0.303,0.169,119.932,4
spotify:track:5jpT2b5gkbfaGIfMsXoKK6,"100 Summers","bones","Rainbow Kitten Surprise",2025-09-26,238876,60,true,127594937,2025-12-04T18:17:51Z,"","Atlantic Records",0.512,0.71,6,-5.561,1,0.0328,0.405,0.00000589,0.105,0.422,167.021,4
spotify:track:1ncSAZD0bzvU3cu0uPLbWd,"Midnight in Harlem","Revelator","Tedeschi Trucks Band",2011-06-06,353026,59,false,127594937,2025-12-04T18:17:51Z,"jam band,modern blues,blues rock,blues,southern rock","Masterworks",0.447,0.557,9,-9.92,1,0.035,0.35,0.0145,0.11,0.43,152.058,4
spotify:track:53DRkI3ebM3SbSQm4gQ1vF,"Part of Me","Made Up Mind","Tedeschi Trucks Band",2013-08-19,248402,52,false,127594937,2025-12-04T18:17:51Z,"jam band,modern blues,blues rock,blues,southern rock","Masterworks",0.679,0.608,7,-8.334,1,0.034,0.434,0.0000133,0.0942,0.735,111.803,4
spotify:track:0Yy1l3KreIr2lf6qi8IMNs,"FRENCH DREAM","LSZEE","CloZee;LSDREAM",2024-09-27,248000,37,false,127594937,2025-12-04T18:17:51Z,"dubstep,bass music,edm","Odyzey Music & Heartwave",0.607,0.78,5,-5.741,0,0.0465,0.0124,0.0173,0.0898,0.235,89.965,4
spotify:track:0fy3MozJBrM858gEIo3Yec,"FUNKONAUT","FUNKONAUT","GRiZ;LSDREAM",2022-08-26,210666,0,false,127594937,2025-12-04T18:17:51Z,"dubstep,edm,bass music","GRiZ",0.582,0.882,4,-3.061,1,0.367,0.00809,0.013,0.205,0.346,89.956,4
spotify:track:3znSvEwBq09We4cxxmwlZM,"Chains & Whips","Let God Sort Em Out","Clipse;Kendrick Lamar;Pharrell Williams;Pusha T;Malice",2025-07-11,243906,68,true,127594937,2025-12-04T18:17:51Z,"hip hop,west coast hip hop","Roc Nation Distribution",0.495,0.759,10,-5.155,0,0.286,0.183,0,0.298,0.6,92.76,4
spotify:track:0xaQ86cGRgcF8wwP1SkXsb,"So Be It","Let God Sort Em Out","Clipse;Pusha T;Malice",2025-07-11,194866,66,true,127594937,2025-12-04T18:17:51Z,"","Roc Nation Distribution",0.502,0.681,2,-4.705,1,0.323,0.0581,0,0.312,0.651,85.282,4
spotify:track:4MbzauKV2ydtZZjLsPcuTF,"Spread Thin","Buckles Laboratories Presents: The Intermission","Mariah the Scientist",2022-03-11,202519,74,false,127594937,2025-12-04T18:17:51Z,"alternative r&b","One Umbrella/RCA Records",0.621,0.411,6,-8.261,0,0.0333,0.0553,0,0.0816,0.357,110.113,4
spotify:track:1WBD2KNkYu880G7ElAituh,"Burning Blue","HEARTS SOLD SEPARATELY","Mariah the Scientist",2025-08-21,206027,72,false,127594937,2025-12-04T18:17:51Z,"alternative r&b","Buckles Laboratories/Epic",0.373,0.564,10,-4.6,0,0.0335,0.14,0,0.0885,0.204,119.709,4
spotify:track:5Pg2YIbIlugJkbaKF15xzV,"Make Em Feel It","Make Em Feel It","Daily Bread",2018-06-15,246015,42,false,127594937,2025-12-04T18:17:51Z,"","Philos Records",0.742,0.646,7,-6.279,1,0.128,0.0803,0.000252,0.395,0.808,159.923,4
spotify:track:43vn5zYrzerflZed2IrArR,"In The City","Fluorescence","Big Gigantic;Daily Bread",2025-06-20,223636,35,false,127594937,2025-12-04T18:17:51Z,"","Big Gigantic",0.454,0.868,2,-2.935,0,0.281,0.00383,0.00681,0.756,0.423,176.283,4
spotify:track:2PSbgBaXGSd4pBh84y0j7n,"Snap Yo Fingers - Street","Snap Yo Fingers","Lil Jon;E-40;Sean Paul",2006-05-02,274253,60,true,127594937,2025-12-04T18:17:51Z,"crunk,hyphy,west coast hip hop,g-funk","The Orchard",0.831,0.758,8,-5.013,0,0.243,0.00669,0,0.289,0.61,81.976,4
spotify:track:3UNPA9XgUNAStNazmC67yF,"You're Not Good Enough","Cupid Deluxe","Blood Orange",2013-11-18,261360,0,false,127594937,2025-12-04T18:17:51Z,"art pop","Domino Recording Co",0.74,0.798,0,-6.55,1,0.146,0.189,0.00128,0.305,0.571,119.964,4
spotify:track:5yz4ZfLeZ3VdqDM2l8wjjg,"catch these fists","moisturizer","Wet Leg",2025-07-11,188514,64,false,127594937,2025-12-04T18:17:51Z,"indie rock,indie","Domino Recording Co",0.654,0.77,6,-6.055,0,0.0486,0.000156,0.00806,0.0612,0.475,127.983,4
spotify:track:2oEInOIbcj4f9pFpxsS1Td,"How Do You Know It’s Not Armadillo Shells?","Pilot","Hot Mulligan",2018-03-23,163508,60,false,127594937,2025-12-04T18:17:51Z,"midwest emo,pop punk,emo","Many Hats Distribution",0.691,0.641,1,-6.947,1,0.0309,0.0354,0.0000336,0.0989,0.422,103.977,4
spotify:track:1p1b9LdLJ0REuFJX9mYtFX,"1985","Alfredo","Freddie Gibbs;The Alchemist",2020-05-29,152546,63,true,127594937,2025-12-04T18:17:51Z,"jazz rap,alternative hip hop,experimental hip hop,boom bap","ESGN / ALC / EMPIRE",0.528,0.595,0,-10.35,0,0.281,0.337,0,0.389,0.36,130.396,4
spotify:track:3rZwj7e7m61R5e9Tn3YTFa,"Jerkin'","Cartoon Darkness","Amyl and The Sniffers",2024-10-25,128658,53,true,127594937,2025-12-04T18:17:51Z,"riot grrrl,punk","Virgin Music Label And Artist Services Australia (P&D)",0.528,0.958,11,-2.4,1,0.0573,0.00299,0,0.135,0.587,144.453,4
spotify:track:4hphReh7hXDCFb14FfB7n1,"Entwined","Entwined","Sub Focus;Grimes",2025-10-31,220689,55,false,127594937,2025-12-04T18:17:51Z,"drum and bass,liquid funk,art pop","Positiva",0.462,0.967,6,1.044,1,0.0476,0.00664,0.0426,0.516,0.0959,173.99,4
spotify:track:77VqW84V88aKD8Bi8CzEsP,"You've Done Enough","Olympia","Gorgon City;DRAMA",2021-06-25,212893,59,false,127594937,2025-12-04T18:17:51Z,"house,indie soul","Positiva",0.676,0.782,0,-6.639,1,0.0344,0.0147,0.165,0.704,0.519,125.057,4
spotify:track:2lwwrWVKdf3LR9lbbhnr6R,"Float On","Good News For People Who Love Bad News","Modest Mouse",2004-04-05,208466,75,false,127594937,2025-12-04T18:17:51Z,"indie rock,indie,alternative rock","Epic",0.649,0.888,6,-4.807,1,0.0293,0.013,0.00000223,0.0888,0.553,100.975,4
spotify:track:1emg6SxU29kTcuSTXLjlfi,"Good Times Roll","Good Will Prevail","GRiZ;Big Gigantic",2016-09-23,244828,47,false,127594937,2025-12-04T18:17:51Z,"dubstep,edm","GRiZ LLC",0.677,0.874,1,-5.445,1,0.129,0.0219,0.00738,0.973,0.58,100.012,4
spotify:track:5rQEom98vgByjAZ4kIw2kL,"Road Head","Soft Sounds from Another Planet","Japanese Breakfast",2017-07-14,195106,54,false,127594937,2025-12-04T18:17:51Z,"","Dead Oceans",0.54,0.672,4,-8.733,1,0.0294,0.0947,0.155,0.147,0.161,95.036,4
spotify:track:0Wl2RALqRacaIJhnlRHK8J,"Cutting My Fingers Off","Peripheral Vision","Turnover",2015-09-04,195984,53,false,127594937,2025-12-04T18:17:51Z,"midwest emo,dream pop,pop punk","Run For Cover Records",0.419,0.665,5,-7.868,1,0.0367,0.0421,0.0675,0.125,0.245,157.064,4
spotify:track:6jq6rcOikCZAmjliAgAmfT,"Light","Light","San Holo",2017-02-10,239853,57,false,127594937,2025-12-04T18:17:51Z,"future bass,edm,melodic bass","Columbia",0.57,0.763,1,-4.137,1,0.0573,0.0857,0.00000249,0.0932,0.43,150.088,4
spotify:track:54hA0ldJYyT1huGfSeOjdQ,"On My Mind","Do You Dance?","Diplo;SIDEPIECE",2021-03-12,189268,63,false,127594937,2025-12-04T18:17:51Z,"moombahton,tech house,edm,house","Higher Ground",0.771,0.729,7,-6.577,1,0.0408,0.00161,0.672,0.217,0.63,123.027,4
spotify:track:1golLrmqyxDWedF7YUHCOD,"edamame","eat ya veggies","bbno$;Rich Brian",2021-10-08,133706,77,true,127594937,2025-12-04T18:17:51Z,"indonesian hip hop","bbno$",0.815,0.85,4,-4.704,0,0.113,0.0232,0.000143,0.0245,0.694,106.036,4
spotify:track:1YR9iNGXtsbrd8deR9ULDD,"Jesus Is The One (I Got Depression)","Jesus Is The One (I Got Depression)","Zack Fox;Kenny Beats",2019-06-14,112800,49,true,127594937,2025-12-04T18:17:51Z,"","D.O.T.S / Zack Fox, LLC / EMPIRE",0.857,0.446,1,-12.778,1,0.902,0.215,0,0.0964,0.327,100.122,4
spotify:track:2kKkl59fY6Cic1CmhvSEZK,"Hayloft","O My Heart","Mother Mother",2008-09-23,181680,71,false,127594937,2025-12-04T18:17:51Z,"","Last Gang",0.527,0.921,9,-2.666,0,0.0734,0.00477,0.000165,0.422,0.447,95.975,4
spotify:track:5fSW8zHTMOgIvYQ7mk1Y1P,"I Destroyed Disco","What's Wrong With New York?","The Dare",2024-09-06,141631,30,true,127594937,2025-12-04T18:17:51Z,"electroclash","The Dare",0.708,0.879,11,-5.325,1,0.117,0.00596,0.00143,0.103,0.413,130.005,4
spotify:track:7pJjwUy2GoR3ViV67ADY8d,"Lullabies (Adventure Club Remix)","Lullabies (Single & Remixes)","Yuna;Adventure Club",2014-05-06,252953,50,false,127594937,2025-12-04T18:17:51Z,"malay,malaysian pop,melodic bass,dubstep,edm,chillstep,future bass","FADER Label",0.4,0.696,9,-5.058,0,0.0358,0.00173,0.00126,0.256,0.0816,159.841,4
spotify:track:5qRNdYwaZX0YiBeZvsR38Q,"Swim Between Trees","Burnout Days","flipturn",2025-01-24,233189,60,false,127594937,2025-12-04T18:17:51Z,"","Dualtone Music Group",0.679,0.557,1,-15.786,0,0.0335,0.337,0.156,0.124,0.324,126.956,4
spotify:track:4prEPl61C8qZpeo3IkYSMl,"Sleepyhead","Manners","Passion Pit",2009,174760,76,false,127594937,2025-12-04T18:17:51Z,"indie","Columbia",0.568,0.719,8,-5.406,1,0.0354,0.0892,0.00000184,0.233,0.539,106.036,4
spotify:track:3iRoXGFrF8O0jTul6LAmus,"Under Your Spell","April Mixtape 3","Snow Strippers",2023-05-05,218500,49,false,127594937,2025-12-04T18:17:51Z,"electroclash,witch house","SURF GANG RECORDS",0.582,0.986,11,-4.492,0,0.0585,0.00391,0.0000925,0.789,0.744,144.958,4
