Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7Dev2VJdJKwIIUdj3lcQl9,"Release The Pressure","Release The Pressure","Calvin Harris;Kasabian",2026-02-06,203668,73,false,p9fyaay50vpngm85s84q84kyb,2026-02-21T18:04:23Z,"edm,britpop,indie,indie rock","Columbia",0.687,0.749,5,-3.431,0,0.0522,0.0141,0.218,0.109,0.536,131.996,4
spotify:track:1CcLA0eaauck34YEIrvAAq,"When We Were Young (The Logical Song)","When We Were Young (The Logical Song)","David Guetta;Kim Petras",2023-11-10,147432,71,false,p9fyaay50vpngm85s84q84kyb,2026-02-21T18:04:23Z,"edm","Parlophone UK",0.657,0.914,0,-4.513,0,0.0523,0.0526,0.00000632,0.109,0.502,139.989,4
spotify:track:4w3Uy4n1hfj1mx6ag7bII5,"Save My Love (with Ellie Goulding & AVAION)","Save My Love (with Ellie Goulding & AVAION)","Marshmello;Ellie Goulding;AVAION",2025-06-06,215555,67,false,p9fyaay50vpngm85s84q84kyb,2026-02-21T18:04:23Z,"edm,stutter house,deep house","Joytime Collective, under exclusive license to Interscope Records and Polydor Records",0.604,0.871,8,-4.269,1,0.0458,0.0093,0.00000145,0.133,0.154,134.851,4
spotify:track:6GomT970rCOkKAyyrwJeZi,"Move Your Body","Move Your Body","Öwnboss;Sevek",2021-10-29,157444,73,false,p9fyaay50vpngm85s84q84kyb,2026-02-21T18:04:23Z,"","Musical Freedom",0.848,0.821,2,-5.408,0,0.0527,0.0169,0.000403,0.0962,0.249,125.051,4
spotify:track:6C04rXDawDyoojEVQ8nQXM,"Tic Tac Toe","Tic Tac Toe","Kayote;Manhart",2025-08-22,134709,43,false,p9fyaay50vpngm85s84q84kyb,2026-02-21T18:04:23Z,"hypertechno,techno","Dopamine Department",0.774,0.974,2,-4.945,1,0.0632,0.0118,0.0103,0.148,0.463,155.008,4
spotify:track:4laAKIq9ZxBCwf99rauPYb,"Remember","Remember","Becky Hill;David Guetta",2021-06-18,160766,67,false,p9fyaay50vpngm85s84q84kyb,2026-02-21T18:04:23Z,"edm","Polydor Records",0.612,0.862,8,-2.903,1,0.037,0.041,0,0.0907,0.354,123.849,4
spotify:track:7zcB7BGtkSSjyN2LZKNILn,"Waste (feat. Veronica Bravo)","Waste (feat. Veronica Bravo)","Kayote;Vowed;Veronica Bravo",2024-06-21,142758,36,false,p9fyaay50vpngm85s84q84kyb,2026-02-21T18:04:23Z,"tropical house,deep house","Relavel Records",0.638,0.902,1,-7.531,0,0.0363,0.0431,0.88,0.0867,0.0398,116.001,4
spotify:track:5Jpz4nv8nA6FIYO5gEyQa2,"Alibi (feat. Rudimental)","Alibi (feat. Rudimental)","Ella Henderson;Rudimental",2024-01-12,184852,71,false,p9fyaay50vpngm85s84q84kyb,2026-02-21T18:04:23Z,"","Atlantic Records UK",0.545,0.793,0,-3.615,0,0.0371,0.191,0.00281,0.335,0.411,87.024,4
spotify:track:2gHWV4EvkLqBngzXiT2nh4,"Heads Will Roll","Heads Will Roll","Roman Messer;Kayote",2025-07-04,174400,51,false,p9fyaay50vpngm85s84q84kyb,2026-02-21T18:04:23Z,"trance,progressive trance","Dopamine Department",0.613,0.958,7,-3.368,1,0.0602,0.000911,0.000923,0.324,0.495,149.953,4
spotify:track:2rtkijCiF44Uy4EqBhOsQP,"Feeling Good","Feeling Good","Hypaton;David Guetta",2024-04-12,203307,66,false,p9fyaay50vpngm85s84q84kyb,2026-02-21T18:04:23Z,"edm","Warner Music Central Europe",0.598,0.985,10,-5.532,0,0.0997,0.0379,0.0841,0.139,0.0357,126.019,4
spotify:track:6f3Slt0GbA2bPZlz0aIFXN,"The Business","The Business","Tiësto",2020-09-16,164000,74,false,p9fyaay50vpngm85s84q84kyb,2026-02-21T18:04:23Z,"edm,trance,big room,house","Atlantic Records",0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,4
spotify:track:7sf4grF0sYW2M2JgV6gqkv,"Can't Get You Out Of My Head","Can't Get You Out Of My Head","Gabriel Wittner;Kayote;YRIQUE",2025-01-10,136500,46,false,p9fyaay50vpngm85s84q84kyb,2026-02-21T18:04:23Z,"hypertechno","Relavel Records",0.557,0.945,3,-5.658,0,0.0399,0.0218,0.768,0.0875,0.449,160.022,4
spotify:track:3uUuGVFu1V7jTQL60S1r8z,"Where Are You Now","Where Are You Now","Lost Frequencies;Calum Scott",2021-07-30,148197,77,false,p9fyaay50vpngm85s84q84kyb,2026-02-21T18:04:23Z,"tropical house,soft pop","Epic Amsterdam",0.671,0.636,6,-8.117,0,0.103,0.515,0.000411,0.172,0.262,120.966,4
spotify:track:6cx06DFPPHchuUAcTxznu9,"Head & Heart (feat. MNEK)","Head & Heart (feat. MNEK)","Joel Corry;MNEK",2020-07-03,166028,74,false,p9fyaay50vpngm85s84q84kyb,2026-02-21T18:04:23Z,"dance pop","Atlantic Records UK",0.734,0.874,8,-3.158,1,0.0662,0.168,0.0000114,0.0489,0.905,122.953,4
spotify:track:5Y2n6pW4Vqr4Mzkd9V4Uk8,"Ray Of Solar","Ray Of Solar","Swedish House Mafia",2023-08-04,241793,70,false,p9fyaay50vpngm85s84q84kyb,2026-02-21T18:04:23Z,"edm","Swedish House Mafia",0.526,0.822,6,-5.137,0,0.0493,0.0324,0.00000618,0.143,0.0382,134.991,4
spotify:track:1gwbjIDDu3FLQZgApXn8TG,"Until I Found Myself","Until I Found Myself","Fargro",2023-01-06,176308,31,false,p9fyaay50vpngm85s84q84kyb,2026-02-21T18:04:23Z,"","Relavel Records",0.688,0.788,0,-8.344,1,0.0771,0.397,0.00648,0.169,0.191,124.004,4
spotify:track:5PX4uS1LqlWEPL69phPVQQ,"Pursuit Of Happiness - Extended Steve Aoki Remix","Pursuit Of Happiness [Extended Steve Aoki Remix (Explicit)]","Kid Cudi;MGMT;Ratatat;Steve Aoki",2012-01-01,373626,74,true,p9fyaay50vpngm85s84q84kyb,2026-02-21T18:04:23Z,"indie,electro house,edm","Kid Cudi/Universal Records",0.722,0.687,0,-5.189,1,0.0556,0.00949,0.00413,0.0462,0.619,128.013,4
